id,assignee_id,created_at,subject,description,status,submitter_id,requester_id,updated_at,due_at,about,business name,dept,emp id,product information,start date,subscription,tags
3404,24410956807,2017-12-04T16:00:42Z,Receipt needed,"Howdy, I ordered a bunch of office supplies last month. How can I find a receipt to give to my boss and expense?",waiting,7858067547,7858067547,2018-07-24T18:01:17Z,,billing,Atlas Architectural Designs,finance,32700849,product_2,1/12/19,silver,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'gold', 'paid', 'product_a', 'reminder', 'subscription_silver']"
3405,,2017-12-04T16:00:43Z,Leaving items on my doorstep,"Hi, is it possible for the messenger to leave my delivery on my door? I hate waiting around for it to arrive.",waiting,7858067547,7858067547,2018-07-24T18:01:17Z,,becoming_a_courier,Big D Supermarkets,,30847525,product_2,4/30/19,silver,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'gold', 'paid', 'product_a', 'reminder', 'subscription_silver']"
3407,3.6453E+11,2017-12-04T16:00:45Z,Cold Pizza,"Hi, I ordered pizza last night for dinner and by the time it arrived it was cold...",retracted,7858119547,7858119547,2018-09-29T08:03:31Z,,becoming_a_merchant__invoice,Creative Wealth,customer_support,31760500,product_3,9/21/18,bronze,"['amer_region', 'gold', 'paid', 'plan_gold', 'training']"
3409,,2017-12-04T16:00:47Z,Refund,I'd like a refund of my recent order. The pizza was late and cold.,waiting,7929180588,7929180588,2018-07-24T18:01:17Z,,complaint,La Petite Boulangerie,finance,50789608,product_2,1/12/19,platinum,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'emea', 'paid', 'plan_gold', 'reminder', 'vip_user']"
3410,,2017-12-04T16:00:47Z,Password Help,Please help me reset my password.,waiting,7929180588,7929180588,2018-07-24T18:01:17Z,,becoming_a_merchant__billing,Unity Frankford Stores,marketing__b,26942949,,2/19/19,silver,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'emea', 'paid', 'plan_gold', 'reminder', 'vip_user']"
3414,3.6453E+11,2017-12-05T16:31:32Z,Missed Chat with Visitor 88770589,"Chat started: 2017-12-05 04:30 PM UTC
Served by: Beatrix Abbott - CE

IP: 192.161.159.18
User Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.109 Safari/537.36
Country: United States
City: San Francisco
URL: https://eatwell.zendesk.com/hc/en-us",retracted,27999910988,27999910988,2018-09-29T08:03:32Z,,training,Las Vegas Yard Management,customer_support,7284214,product_1,1/21/19,silver,"['eat_well', 'training', 'zopim_chat', 'zopim_chat_ended', 'zopim_chat_missed']"
3415,3.6453E+11,2017-12-05T17:13:44Z,Chat with Visitor 56361663,"Chat started: 2017-12-05 05:11 PM UTC
Served by: Beatrix Abbott - CE

IP: 192.161.159.18
User Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.109 Safari/537.36
Country: United States
City: San Francisco
URL: https://eatwell.zendesk.com/hc/en-us

The chat transcript will be appended when the agent or visitor leaves the chat.",done,28000506268,28000506268,2018-09-29T08:03:32Z,,becoming_a_merchant__billing,Jacobs,marketing__b,20488895,product_1,1/10/19,bronze,"['eat_well', 'training', 'zopim_chat', 'zopim_chat_ended']"
3416,3.6453E+11,2017-12-05T17:18:05Z,Chat with Visitor 96375178,"Chat started: 2017-12-05 05:17 PM UTC
Served by: Beatrix Abbott - CE

IP: 192.161.159.18
User Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.109 Safari/537.36
Country: United States
City: San Francisco
URL: https://eatwell.zendesk.com/hc/en-us

The chat transcript will be appended when the agent or visitor leaves the chat.",done,27904624747,27904624747,2018-09-29T08:03:32Z,,becoming_a_courier,Mostow Co.,sales,56399178,product_2,6/19/18,silver,"['eat_well', 'training', 'zopim_chat', 'zopim_chat_ended']"
3417,3.6453E+11,2017-12-05T18:17:09Z,Chat with Visitor 7277679,"Chat started: 2017-12-05 06:16 PM UTC
Served by: Beatrix Abbott - CE

IP: 192.161.159.18
User Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.109 Safari/537.36
Country: United States
City: San Francisco
URL: https://eatwell.zendesk.com/hc/en-us

The chat transcript will be appended when the agent or visitor leaves the chat.",retracted,27905466447,27905466447,2018-09-29T08:03:32Z,,becoming_a_courier,A+ Electronics,marketing__a,43604801,product_1,6/14/19,gold,"['eat_well', 'training', 'zopim_chat', 'zopim_chat_ended']"
3419,,2017-12-05T22:00:16Z,Password Help,I can't log into your site. Can you please send me a new password?,waiting,7858067547,7858067547,2018-07-24T18:01:18Z,,complaint,Levitz Furniture,customer_support,77167515,product_1,9/12/18,gold,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'gold', 'paid', 'product_a', 'reminder', 'subscription_silver']"
3420,3.6453E+11,2017-12-05T22:00:17Z,Password reset needed please,"Hi, how do I reset my password? ",retracted,7929180588,7929180588,2018-09-29T08:03:32Z,,becoming_a_merchant__invoice,Naturohair,marketing__b,99785928,product_3,12/23/18,silver,"['amer_region', 'emea', 'paid', 'plan_gold', 'training', 'vip_user']"
3425,8129791828,2017-12-05T22:00:20Z,Styling service?,"Hi, I really hate shopping, it would be great if you added a styling service! ",waiting,7858119547,7858119547,2018-07-24T18:01:18Z,,becoming_a_merchant__invoice,Wilson's Jewelers,finance,67576766,product_3,5/10/19,gold,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'gold', 'paid', 'plan_gold', 'reminder']"
3426,8129791828,2017-12-05T22:00:21Z,Refund,I'd like a refund of my recent order. The pizza was late and cold.,waiting,7929180588,7929180588,2018-07-24T18:01:19Z,,food_delivery,Scott Ties,sales,19446395,,3/21/19,,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'emea', 'paid', 'plan_gold', 'reminder', 'vip_user']"
3433,,2017-12-06T18:00:15Z,Can't log in,I can't remember my password. How do I get a new one?,waiting,7858119547,7858119547,2018-07-24T18:01:19Z,,complaint,Peaches,,96030808,product_3,9/11/19,bronze,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'gold', 'paid', 'plan_gold', 'reminder']"
3434,3.6453E+11,2017-12-06T18:00:16Z,Give Mary a promotion!,"Hello. Mary delivered my sandwich with a huge smile on her face. She also anticipated I'd want ketchup, mustard and mayonaise, and she brought all three along. She deserves a raise for the consistently excellent service!",done,7858119547,7858119547,2018-09-29T08:03:33Z,,becoming_a_merchant__invoice,Benesome,marketing__a,43540666,product_3,3/3/19,silver,"['amer_region', 'gold', 'paid', 'plan_gold', 'training']"
3435,3.6453E+11,2017-12-06T18:00:16Z,"Move to Houston, Texas","I recently used your app while traveling in Austin, and I loved it. Any chance you'd consider expanding service to Houston, Texas?",retracted,7858067547,7858067547,2018-09-29T08:03:33Z,,becoming_a_courier,Merry-Go-Round,marketing__b,50522413,,4/14/18,,"['amer_region', 'gold', 'paid', 'product_a', 'subscription_silver', 'training']"
3437,3.6453E+11,2017-12-06T18:00:18Z,Drinking straw policy,Can your drivers pick up two straws when they deliver? Sometimes I like to share my milkshake with my boyfriend.,retracted,7929180588,7929180588,2018-09-29T08:03:33Z,,becoming_a_merchant__invoice,Brown Derby,finance,46423710,product_3,5/12/19,silver,"['amer_region', 'emea', 'paid', 'plan_gold', 'training', 'vip_user']"
3438,7858096207,2017-12-06T18:00:19Z,Expanded delivery hours,"Hi, I'd really love it if you expanded your delivery hours until 3am Monday through Saturday. I work 3rd shift and could sometimes us an energy drink pick-me-up.",waiting,7858174327,7858174327,2018-12-04T03:30:27Z,,billing,Weatherill's,customer_support,60711289,product_2,12/11/18,platinum,"['amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'no_csat', 'paid', 'plan_gold', 'reminder', 'vip', 'vip_user']"
3439,3.6453E+11,2017-12-06T18:00:19Z,Refund,I'd like a refund of my recent order. The pizza was late and cold.,retracted,7858119547,7858119547,2018-09-29T08:03:33Z,,billing,Integra Investment Plan,sales,89330541,product_2,8/24/19,bronze,"['amer_region', 'gold', 'paid', 'plan_gold', 'training']"
3440,3.6453E+11,2017-12-06T18:00:20Z,Food over an hour late,"Hi, my lunch was delivered an hour later than the estimated arrival time today. Can I get a discount or promo code for my next order? ",done,7858067547,7858067547,2018-09-29T08:03:34Z,,,Kiddie City,customer_support,49960643,,10/9/19,platinum,"['amer_region', 'gold', 'paid', 'product_a', 'subscription_silver', 'training']"
3441,3.6453E+11,2017-12-06T18:00:21Z,I want to work for EatWell! ,I love your app so much that I want to work with you guys! Do you have any openings?,retracted,7858067547,7858067547,2018-09-29T08:03:34Z,,food_delivery,Hills Supermarkets,finance,65360745,,4/28/19,bronze,"['amer_region', 'gold', 'paid', 'product_a', 'subscription_silver', 'training']"
3442,3.6453E+11,2017-12-06T18:00:21Z,Refund,I'd like a refund of my recent order. The pizza was late and cold.,retracted,7929180588,7929180588,2018-09-29T08:03:34Z,,becoming_a_courier,Quality Event Planner,customer_support,11600516,product_1,9/13/18,silver,"['amer_region', 'emea', 'paid', 'plan_gold', 'training', 'vip_user']"
3443,3.6453E+11,2017-12-06T18:00:22Z,Change CC info,"Hi, I would like to change my credit card info on my account. How can I do this?",retracted,7858119547,7858119547,2018-09-29T08:03:34Z,,training,Endicott Johnson,marketing__a,5329877,product_2,1/15/18,gold,"['amer_region', 'gold', 'paid', 'plan_gold', 'training']"
3446,,2017-12-07T18:00:17Z,Receipt needed,"Howdy, I ordered a bunch of office supplies last month. How can I find a receipt to give to my boss and expense?",waiting,7858067547,7858067547,2018-07-24T18:01:20Z,,becoming_a_merchant__billing,Circuit City,marketing__a,66420115,,7/3/18,silver,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'gold', 'paid', 'product_a', 'reminder', 'subscription_silver']"
3448,,2017-12-07T18:00:19Z,Free delivery coupon code not working,"Hi, I tried applying the code FREESHIP to my order, but it didn't take off the delivery charge. Does it only work with some vendors or something?",assigned,7858174327,7858174327,2018-12-04T03:30:27Z,,,House of Gas,finance,54439305,product_1,7/27/18,silver,"['amer_region', 'apac', 'aus_nsw', 'billing', 'no_csat', 'paid', 'plan_gold', 'vip', 'vip_user']"
3449,3.6453E+11,2017-12-07T18:00:19Z,Refund,I'd like a refund of my recent order. The pizza was late and cold.,retracted,7858067547,7858067547,2018-09-29T08:03:35Z,,becoming_a_courier,Monsource,sales,19527543,product_3,6/28/18,bronze,"['amer_region', 'gold', 'paid', 'product_a', 'subscription_silver', 'training']"
3452,3.6453E+11,2017-12-07T18:00:21Z,Change CC info,"Hi, I would like to change my credit card info on my account. How can I do this?",done,7858119547,7858119547,2018-09-29T08:03:35Z,,complaint,Network Air,finance,69885389,product_2,2/15/18,platinum,"['amer_region', 'gold', 'paid', 'plan_gold', 'training']"
3454,8129791828,2017-12-07T18:00:22Z,Password,Please help me reset my password.,waiting,7858174327,7858174327,2018-12-04T03:30:27Z,,becoming_a_merchant__invoice,Wild Oats Markets,sales,47720701,product_1,9/25/19,silver,"['amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'no_csat', 'paid', 'plan_gold', 'reminder', 'vip', 'vip_user']"
3455,7858096207,2017-12-07T18:00:23Z,Can't remember password,My password has slipped my mind. Can you tell me what it is?,waiting,7858174327,7858174327,2018-12-04T03:30:26Z,,becoming_a_merchant__billing,Realty Zone,finance,94888312,product_1,8/15/19,platinum,"['amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'no_csat', 'paid', 'plan_gold', 'reminder', 'vip', 'vip_user']"
3456,3.6453E+11,2017-12-07T21:58:28Z,Chat with Test,"Chat started: 2017-12-07 09:54 PM UTC
Served by: Cruz Smith - CE

IP: 192.161.159.18
User Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.109 Safari/537.36
Country: United States
City: San Francisco
URL: https://eatwell.zendesk.com/hc/en-us

The chat transcript will be appended when the agent or visitor leaves the chat.",done,27985761827,27985761827,2018-09-29T08:03:35Z,,becoming_a_courier,Silo,sales,53108912,product_3,9/20/18,gold,"['eat_well', 'training', 'zopim_chat', 'zopim_chat_ended']"
3460,,2017-12-08T22:00:16Z,Help me reset my password,I can't log into your site. How do I reset my password?,waiting,7858067547,7858067547,2018-07-24T18:01:21Z,,complaint,Harvest Foods,finance,68030889,product_3,11/23/19,bronze,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'gold', 'paid', 'product_a', 'reminder', 'subscription_silver']"
3461,9.98299E+11,2017-12-08T22:00:17Z,Farmer's market deliveries?,Would you consider doing Saturday-only deliveries from the farmer's market? I'd love to get some fresh produce & flowers delivered.,waiting,7929180588,7929180588,2018-07-24T18:01:21Z,,food_delivery,Beefsteak Charlie's,customer_support,87308459,product_3,6/22/18,bronze,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'emea', 'paid', 'plan_gold', 'reminder', 'vip_user']"
3463,8129791828,2017-12-08T22:00:18Z,Healthier food options needed!,"I really wish that you'd have healthier food options, like sushi or salads or juice blends. Everything you have seems to be fried food :(",open,7858174327,7858174327,2018-12-04T03:30:26Z,,training,Multicerv,,24385445,product_1,12/7/18,,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip', 'vip_user']"
3464,,2017-12-08T22:00:19Z,Styling service?,"Hi, I really hate shopping, it would be great if you added a styling service! ",waiting,7858119547,7858119547,2018-07-24T18:01:22Z,,becoming_a_merchant__billing,Multicerv,marketing__a,88508787,product_1,8/18/18,silver,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'gold', 'paid', 'plan_gold', 'reminder']"
3465,,2017-12-08T22:00:20Z,Ring the buzzer!,"Every time something is delivered, the courier calls me and I have to trek down the stairs to let him in. Can they please ring the buzzer?",open,7858067547,7858067547,2018-07-06T00:38:26Z,,food_delivery,Newmark & Lewis,,60814992,product_2,7/3/18,,"['amer_region', 'escalated', 'gold', 'paid', 'product_a', 'subscription_silver']"
3466,3.6453E+11,2017-12-08T22:00:20Z,I want to work for EatWell! ,I love your app so much that I want to work with you guys! Do you have any openings?,retracted,7858067547,7858067547,2018-09-29T08:03:35Z,,,Red Baron Electronics,sales,89814386,product_1,9/23/18,silver,"['amer_region', 'gold', 'paid', 'product_a', 'subscription_silver', 'training']"
3467,,2017-12-08T22:00:21Z,Refund request ,My ice cream cone was soup...,waiting,7858067547,7858067547,2018-07-24T18:01:22Z,,billing,Child World,marketing__a,46508094,product_1,4/17/19,platinum,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'gold', 'paid', 'product_a', 'reminder', 'subscription_silver']"
3470,23783206948,2017-12-11T10:56:20Z,Training,"Hi
What training options EatWell have for customers that are chefs?",waiting,23783206948,18163710208,2018-11-20T17:42:36Z,,billing,Planet Pizza,marketing__a,21261445,,7/19/19,,"['amer_', 'customer_reminder', 'customer_reminder_1', 'gold', 'no_csat', 'plan_gold', 'reminder', 'training']"
3474,,2017-12-11T16:01:03Z,Local Farmers Markets,"Hi, are there any future plans to include mid-week farmer's market deliveries?",waiting,7858174327,7858174327,2018-12-04T03:30:26Z,,becoming_a_merchant__billing,Wickes Furniture,,89106906,product_1,3/29/19,bronze,"['amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'no_csat', 'paid', 'plan_gold', 'reminder', 'vip', 'vip_user']"
3475,,2017-12-11T16:01:04Z,Late order,"My delivery arrived 30 minutes late, which made me late to an event. I was really disappointed!",waiting,7929180588,7929180588,2018-07-24T18:01:23Z,,complaint,Pioneer Chicken,sales,51483280,,11/2/19,bronze,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'emea', 'paid', 'plan_gold', 'reminder', 'vip_user']"
3478,8129791828,2017-12-11T16:01:06Z,Expanded delivery hours,"Hi, I'd really love it if you expanded your delivery hours until 3am Monday through Saturday. I work 3rd shift and could sometimes us an energy drink pick-me-up.",open,7858174327,7858174327,2018-12-04T03:30:25Z,,billing,King Carol,customer_support,63543476,product_2,3/20/18,,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip', 'vip_user']"
3481,,2017-12-11T16:01:08Z,Leaving items on my doorstep,"Hi, is it possible for the messenger to leave my delivery on my door? I hate waiting around for it to arrive.",waiting,7858067547,7858067547,2018-07-24T18:01:23Z,,billing,Tam's Stationers,marketing__a,59956627,product_2,3/28/19,,"['amer_region', 'customer_reminder', 'customer_reminder_1', 'gold', 'paid', 'product_a', 'reminder', 'subscription_silver']"
